userId,productId,rating,timestamp
15054,13,1,964981179
15055,31,1,964982681
15056,8,1,964982346
15057,1,1,964984100
15058,37,5,964982224
15059,35,5,964981179
15060,6,2,964981179
15061,60,4,964984100
15062,37,5,964982310
15063,15,5,964981179
15064,30,2,964981179
15065,2,3,964982563
15066,49,5,964981208
15067,2,3,964980924
15068,26,2,964981208
15069,16,4,964982876
15070,26,1,964982838
15071,43,2,964981208
15072,19,5,964982791
15073,12,3,964982703
15074,50,1,964981247
15075,57,4,964982563
15076,13,4,964983614
15077,29,5,964984086
15078,46,5,964980924
15079,49,3,964981208
15080,45,3,964982931
15081,30,5,964982363
15082,14,2,964984100
15083,37,1,964982400
15084,7,1,964984041
15085,45,2,964981179
15086,30,1,964982653
15087,7,4,964982838
15088,40,2,964981179
15089,14,5,964980924
15090,48,4,964982653
15091,55,2,964981529
15092,35,1,964982703
15093,33,4,964981208
15094,9,3,964982363
15095,47,2,964981710
15096,38,1,964982653
15097,17,4,964981529
15098,16,2,964980868
15099,8,3,964980924
15100,48,1,964982546
15101,25,4,964982400
15102,37,4,964982855
15103,48,1,964982903
15104,54,3,964983614
15105,60,3,964981208
15106,7,5,964980924
15107,46,4,964983815
15108,26,5,964982791
15109,6,3,964982931
15110,12,4,964982176
15111,25,1,964982791
15112,19,5,964983614
15113,17,4,964982931
15114,34,5,964981208
15115,33,3,964982588
15116,9,1,964981208
15117,10,1,964983614
15118,29,2,964982310
15119,9,5,964982967
15120,58,5,964982838
15121,31,4,964980985
15122,30,1,964982546
15123,35,3,964982400
15124,53,2,964982967
15125,7,2,964981710
15126,54,1,964982967
15127,3,5,964982653
15128,56,3,964982931
15129,45,1,964982224
15130,29,5,964980985
15131,27,3,964982271
15132,4,4,964981775
15133,17,1,964982681
15134,29,3,964982876
15135,14,3,964982475
15136,21,4,964982931
15137,4,3,964982653
15138,18,4,964980868
15139,60,2,964981680
15140,4,3,964982681
15141,39,5,964983815
15142,59,5,964983815
15143,54,4,964982346
15144,4,1,964982703
15145,22,4,964982176
15146,19,2,964982791
15147,44,5,964980985
15148,34,1,964981247
15149,48,1,964982176
15150,23,3,964982791
15151,42,1,964983650
15152,4,1,964984153
15153,20,2,964982363
15154,36,5,964981529
15155,43,2,964982176
15156,19,5,964982681
15157,19,5,964981909
15158,26,1,964982588
15159,28,4,964982176
15160,38,5,964981909
15161,26,2,964981909
15162,38,4,964982176
15163,23,5,964982791
15164,50,4,964984002
15165,24,4,964983793
15166,35,1,964981909
15167,36,1,964982903
15168,18,2,964980868
15169,56,5,964982703
15170,23,4,964984041
15171,30,3,964981179
15172,20,2,964984086
15173,16,3,964982563
15174,14,5,964982176
15175,11,5,964984002
15176,33,2,964981775
15177,48,3,964982855
15178,48,4,964981208
15179,16,2,964982310
15180,20,5,964981710
15181,44,1,964984153
15182,60,3,964982224
15183,9,4,964982271
15184,17,4,964982653
15185,40,4,964982400
15186,39,4,964981179
15187,10,1,964983793
15188,26,5,964984153
15189,55,5,964980985
15190,33,4,964982967
15191,6,5,964982176
15192,3,5,964981909
15193,46,5,964981680
15194,8,5,964981529
15195,42,5,964982563
15196,50,4,964981909
15197,40,5,964981179
15198,47,3,964982363
15199,15,2,964982176
15200,23,5,964981680
15201,19,5,964982400
15202,47,3,964983650
15203,55,2,964982176
15204,22,1,964982791
15205,40,4,964980868
15206,14,4,964983793
15207,12,1,964981775
15208,50,5,964982791
15209,42,2,964982653
15210,48,1,964982363
15211,57,2,964982838
15212,16,4,964980962
15213,39,3,964981710
15214,32,2,964982363
15215,52,1,964981179
15216,52,5,964982791
15217,35,1,964982176
15218,17,3,964982838
15219,52,3,964982400
15220,57,3,964983614
15221,25,2,964982931
15222,33,1,964982903
15223,17,1,964983219
15224,59,4,964980985
15225,45,3,964981208
15226,38,2,964982791
15227,39,5,964984100
15228,21,5,964982400
15229,4,4,964982563
15230,4,1,964981179
15231,45,5,964981909
15232,10,2,964981909
15233,50,1,964981208
15234,5,3,964984041
15235,55,3,964980908
15236,2,3,964983219
15237,40,3,964981179
15238,51,4,964981909
15239,24,4,964982855
15240,22,3,964984100
15241,2,2,964981179
15242,47,3,964984153
15243,14,3,964982563
15244,2,1,964980924
15245,32,1,964982176
15246,42,2,964982653
15247,18,1,964982588
15248,16,1,964981179
15249,50,5,964980868
15250,12,5,964983793
15251,41,3,964982653
15252,1,5,964984002
15253,4,1,964981710
15254,59,4,964982791
15255,55,2,964982838
15256,8,2,964982400
15257,7,5,964983815
15258,12,1,964982653
15259,18,3,964982653
15260,59,1,964981179
15261,10,3,964982475
15262,24,3,964981179
15263,40,1,964980499
15264,51,5,964980962
15265,18,2,964982224
15266,9,1,964982176
15267,8,1,964982176
15268,53,2,964980924
15269,27,2,964982967
15270,26,1,964981179
15271,34,3,964981775
15272,21,1,964982271
15273,32,4,964982400
15274,45,1,964980868
15275,56,3,964982588
15276,17,4,964983614
15277,4,1,964982546
15278,25,3,964982346
15279,28,2,964981710
15280,44,1,964982546
15281,18,2,964982967
15282,1,5,964984041
15283,33,4,964981529
15284,8,3,964982653
15285,19,5,964984100
15286,22,3,964982703
15287,2,1,964982653
15288,41,2,964982838
15289,21,3,964982176
15290,9,1,964982967
15291,4,3,964981680
15292,22,2,964981179
15293,54,5,964983219
15294,53,4,964982791
15295,7,5,964982703
15296,49,3,964982271
15297,59,4,964983614
15298,39,3,964981529
15299,16,2,964983614
15300,1,2,964982876
15301,8,3,964982563
15302,52,5,964984100
15303,53,4,964984086
15304,60,2,964982791
15305,36,3,964982176
15306,40,4,964982176
15307,16,5,964982855
15308,22,5,964982271
15309,38,5,964982176
15310,38,2,964980499
15311,49,5,964982224
15312,32,3,964982588
15313,52,3,964980499
15314,18,2,964981680
15315,10,5,964981179
15316,57,3,964981179
15317,24,5,964980868
15318,8,3,964982176
15319,35,4,964982400
15320,11,4,964981247
15321,28,4,964984086
15322,58,4,964983614
15323,17,5,964984041
15324,27,5,964984086
15325,1,3,964982588
15326,18,4,964982855
15327,23,2,964981179
15328,27,2,964981179
15329,32,2,964982400
15330,22,4,964982791
15331,52,1,964982400
15332,48,1,964982653
15333,32,2,964984153
15334,37,3,964982563
15335,52,2,964980868
15336,27,2,964983815
15337,50,5,964981208
15338,24,1,964982838
15339,6,1,964982400
15340,4,1,964982681
15341,59,1,964980868
15342,44,5,964981247
15343,34,2,964982346
15344,3,4,964980868
15345,38,1,964982400
15346,17,1,964982876
15347,15,4,964981710
15348,35,2,964982363
15349,50,3,964980962
15350,25,1,964982653
15351,14,1,964982703
15352,37,3,964981179
15353,46,3,964982967
15354,45,4,964980962
15355,38,4,964982653
15356,40,2,964981529
15357,9,3,964980908
15358,40,4,964980962
15359,34,4,964982791
15360,31,3,964982224
15361,28,4,964981179
15362,18,3,964983793
15363,43,2,964982838
15364,59,3,964982653
15365,5,3,964982176
15366,22,4,964983793
15367,47,5,964984041
15368,20,1,964981179
15369,14,3,964982271
15370,58,1,964980962
15371,44,1,964981208
15372,18,4,964980924
15373,40,2,964981710
15374,58,5,964982400
15375,59,4,964982475
15376,11,3,964981775
15377,25,2,964984153
15378,19,2,964980908
15379,10,4,964982967
15380,13,3,964984100
15381,14,1,964982224
15382,39,3,964982224
15383,31,3,964981775
15384,40,4,964982931
15385,25,2,964982653
15386,26,1,964982876
15387,45,3,964982176
15388,36,5,964984002
15389,10,5,964980868
15390,54,5,964982400
15391,33,1,964982563
15392,43,5,964980985
15393,2,3,964982876
15394,22,2,964981775
15395,6,2,964982703
15396,29,2,964984153
15397,10,2,964984086
15398,29,1,964982224
15399,51,4,964981208
15400,40,5,964982271
15401,7,3,964983219
15402,51,3,964982838
15403,5,4,964982176
15404,58,1,964982967
15405,54,1,964981179
15406,58,5,964982791
15407,59,5,964982838
15408,17,2,964982224
15409,1,4,964982967
15410,58,4,964982400
15411,38,2,964983219
15412,29,2,964982176
15413,32,2,964980908
15414,1,4,964980962
15415,14,5,964982310
15416,13,5,964981179
15417,15,2,964982931
15418,28,3,964982400
15419,10,1,964982791
15420,36,3,964982400
15421,59,1,964982563
15422,56,4,964982346
15423,16,5,964982855
15424,37,2,964982653
15425,56,2,964983793
15426,50,1,964982838
15427,48,3,964980868
15428,47,5,964980924
15429,17,4,964982176
15430,51,5,964981775
15431,35,4,964982653
15432,43,3,964980868
15433,38,1,964983219
15434,51,5,964982653
15435,49,5,964983793
15436,10,2,964982588
15437,56,3,964981208
15438,53,2,964981680
15439,36,5,964980908
15440,16,2,964982791
15441,46,4,964981179
15442,37,3,964980908
15443,41,1,964980924
15444,42,2,964981208
15445,8,3,964982176
15446,25,5,964983815
15447,25,4,964982563
15448,44,2,964982400
15449,56,1,964983815
15450,20,3,964981208
15451,50,4,964984041
15452,38,1,964982653
15453,11,2,964980962
15454,34,2,964981247
15455,1,4,964982546
15456,24,2,964981680
15457,13,1,964980499
15458,36,3,964984100
15459,27,2,964982310
15460,58,1,964980924
15461,1,3,964980908
15462,15,1,964982563
15463,6,4,964981909
15464,54,5,964982855
15465,14,1,964980985
15466,13,2,964984041
15467,43,5,964980985
15468,44,3,964982931
15469,36,2,964984086
15470,6,4,964982563
15471,27,4,964983815
15472,22,3,964980985
15473,6,2,964981775
15474,33,5,964982653
15475,6,2,964980868
15476,10,4,964981179
15477,6,5,964982903
15478,55,2,964982400
15479,14,3,964982224
15480,23,2,964982903
15481,49,2,964982653
15482,49,1,964981208
15483,54,2,964982475
15484,45,1,964980499
15485,20,3,964981179
15486,15,4,964982791
15487,36,4,964980985
15488,45,1,964982176
15489,6,3,964982681
15490,34,3,964983650
15491,19,2,964984041
15492,49,1,964982838
15493,16,3,964982681
15494,16,3,964982876
15495,16,3,964982346
15496,45,3,964983815
15497,60,1,964982838
15498,30,1,964982931
15499,25,4,964981529
15500,12,2,964982563
15501,40,3,964981208
15502,25,1,964980868
15503,46,5,964980924
15504,42,5,964980868
15505,34,1,964981179
15506,57,2,964982271
15507,15,4,964982400
15508,16,5,964982400
15509,34,3,964984002
15510,44,4,964982838
15511,10,5,964980868
15512,21,2,964982363
15513,10,4,964980962
15514,53,5,964982653
15515,35,3,964982271
15516,49,1,964982400
15517,12,2,964982400
15518,12,4,964982346
15519,25,5,964983219
15520,22,3,964982400
15521,18,5,964982855
15522,29,5,964981179
15523,6,1,964981775
15524,56,4,964982653
15525,44,5,964982791
15526,33,4,964980868
15527,44,4,964982400
15528,20,5,964980908
15529,58,5,964981775
15530,44,1,964982681
15531,44,1,964982563
15532,40,2,964982653
15533,23,5,964982346
15534,21,5,964982176
15535,52,3,964982363
15536,12,4,964982563
15537,51,5,964981247
15538,11,1,964981179
15539,37,2,964982563
15540,32,2,964981710
15541,46,4,964982400
15542,15,5,964980499
15543,18,4,964982653
15544,25,1,964982876
15545,39,5,964982176
15546,46,3,964981680
15547,51,3,964981680
15548,22,2,964982653
15549,32,1,964982176
15550,24,5,964981680
15551,21,5,964984041
15552,8,3,964982176
15553,32,5,964983650
15554,17,2,964980868
15555,16,5,964982931
15556,29,3,964982475
15557,56,1,964982838
15558,33,5,964982400
15559,58,4,964981909
15560,56,5,964981909
15561,33,3,964982271
15562,42,1,964982400
15563,9,2,964983650
15564,3,4,964980908
15565,41,5,964982838
15566,5,4,964982176
15567,56,4,964982791
15568,2,1,964981680
15569,19,2,964982588
15570,29,3,964980868
15571,48,5,964982855
15572,13,4,964982903
15573,22,1,964982791
15574,1,2,964981208
15575,14,4,964982855
15576,28,4,964982563
15577,28,5,964984002
15578,53,1,964982791
15579,41,4,964982791
15580,15,3,964982653
15581,24,2,964984100
15582,7,2,964981909
15583,46,2,964980924
15584,46,4,964982653
15585,42,2,964980924
15586,2,1,964980868
15587,14,3,964983815
15588,38,3,964982653
15589,26,5,964983614
15590,54,2,964984086
15591,45,3,964983815
15592,41,5,964982475
15593,32,2,964981208
15594,29,5,964982563
15595,57,4,964980908
15596,45,3,964984100
15597,39,4,964981680
15598,26,3,964980868
15599,30,4,964983793
15600,23,4,964981208
15601,54,2,964982681
15602,19,3,964982400
15603,58,4,964982791
15604,39,2,964980985
15605,33,1,964982791
15606,51,1,964982546
15607,19,2,964981775
15608,48,3,964982271
15609,40,3,964982176
15610,22,5,964982400
15611,50,1,964982653
15612,6,4,964980499
15613,6,3,964983614
15614,43,3,964982588
15615,33,1,964984002
15616,45,4,964982346
15617,2,2,964981208
15618,19,3,964983614
15619,20,1,964982176
15620,48,1,964982703
15621,10,5,964981179
15622,38,1,964981208
15623,57,2,964980985
15624,47,4,964982681
15625,27,3,964982563
15626,50,4,964982224
15627,32,2,964984086
15628,14,4,964981247
15629,8,2,964980962
15630,37,5,964983219
15631,35,3,964981179
15632,28,5,964983219
15633,2,2,964983815
15634,14,1,964982400
15635,20,3,964981208
15636,26,5,964982703
15637,56,5,964983614
15638,25,1,964982681
15639,34,5,964982346
15640,33,4,964983650
15641,40,1,964982791
15642,24,1,964984041
15643,35,4,964983614
15644,59,1,964982653
15645,30,5,964981529
15646,22,4,964982931
15647,51,5,964982588
15648,2,5,964982653
15649,31,3,964982681
15650,34,2,964982546
15651,11,4,964983614
15652,56,3,964982546
15653,26,3,964984100
15654,31,3,964984100
15655,48,1,964982400
15656,36,2,964983614
15657,35,1,964982546
15658,30,5,964980985
15659,46,4,964981208
15660,16,1,964981680
15661,49,3,964980985
15662,27,2,964982903
15663,37,2,964982176
15664,57,2,964981247
15665,49,5,964981179
15666,34,2,964981208
15667,56,3,964982653
15668,41,1,964982400
15669,55,4,964982855
15670,53,3,964982310
15671,29,4,964982271
15672,51,2,964982400
15673,50,3,964982176
15674,15,2,964982176
15675,45,4,964980962
15676,8,3,964982400
15677,17,3,964982791
15678,15,5,964984086
15679,5,5,964982400
15680,42,1,964982703
15681,28,4,964982931
15682,59,4,964981775
15683,32,4,964982791
15684,9,2,964982681
15685,41,2,964982588
15686,13,3,964982475
15687,30,2,964982855
15688,19,1,964981179
15689,37,2,964984002
15690,37,1,964981179
15691,7,2,964982681
15692,52,1,964981179
15693,34,5,964982967
15694,25,5,964982791
15695,55,5,964982588
15696,43,4,964982681
15697,26,3,964982363
15698,46,1,964983793
15699,22,5,964982546
15700,19,5,964980985
15701,7,4,964982838
15702,14,3,964982703
15703,26,5,964981775
15704,2,3,964981179
15705,8,3,964983793
15706,25,1,964982653
15707,50,3,964982653
15708,36,2,964984086
15709,55,2,964982838
15710,29,4,964981680
15711,21,4,964984002
15712,1,2,964984041
15713,36,5,964982967
15714,34,5,964982931
15715,3,2,964984041
15716,35,2,964984041
15717,27,1,964982653
15718,44,5,964981179
15719,7,1,964982271
15720,53,1,964980924
15721,16,5,964982903
15722,23,1,964980868
15723,42,4,964982363
15724,33,4,964981247
15725,5,2,964982903
15726,54,2,964982176
15727,40,1,964982653
15728,22,1,964982563
15729,57,5,964982363
15730,48,3,964982838
15731,44,5,964982588
15732,51,5,964984153
15733,39,4,964982681
15734,23,3,964982546
15735,16,2,964981179
15736,11,1,964982681
15737,48,2,964982681
15738,53,3,964980962
15739,25,3,964984002
15740,30,2,964982588
15741,32,1,964982224
15742,29,3,964981775
15743,51,5,964982176
15744,49,2,964981247
15745,31,5,964982681
15746,11,3,964982363
15747,41,4,964980962
15748,3,2,964980924
15749,26,5,964982271
15750,9,2,964980962
15751,58,5,964984086
15752,9,1,964982931
15753,9,2,964982653
15754,12,3,964982703
15755,4,2,964982791
15756,60,1,964982967
15757,55,1,964982176
15758,31,2,964980499
15759,33,3,964980868
15760,23,5,964980868
15761,29,4,964980924
15762,54,5,964982653
15763,15,4,964980499
15764,37,5,964981710
15765,34,1,964982176
15766,19,4,964983219
15767,50,1,964984086
15768,6,2,964981208
15769,23,4,964982310
15770,38,2,964983650
15771,49,2,964981179
15772,8,4,964982653
15773,52,1,964980908
15774,48,3,964982838
15775,46,1,964982876
15776,42,3,964982703
15777,58,5,964982588
15778,11,5,964982653
15779,20,3,964982903
15780,18,2,964981909
15781,14,3,964982400
15782,20,3,964981680
15783,40,2,964982653
15784,50,1,964982653
15785,21,1,964981208
15786,34,2,964984041
15787,4,5,964981179
15788,39,4,964981247
15789,44,3,964981909
15790,47,2,964984153
15791,20,3,964982563
15792,20,2,964982224
15793,30,3,964982703
15794,43,3,964982400
15795,42,2,964982876
15796,5,4,964982931
15797,12,5,964981179
15798,8,4,964982176
15799,39,3,964982563
15800,49,3,964980868
15801,24,2,964980908
15802,4,1,964982931
15803,41,5,964982703
15804,9,5,964981529
15805,29,1,964982838
15806,44,5,964980868
15807,53,5,964980985
15808,60,1,964980908
15809,29,3,964981208
15810,39,3,964984041
15811,5,2,964982653
15812,13,5,964982838
15813,36,1,964982363
15814,40,5,964982703
15815,56,4,964984002
15816,48,3,964981208
15817,5,4,964982653
15818,18,4,964983793
15819,46,3,964982653
15820,3,2,964982703
15821,19,3,964982346
15822,41,1,964980868
15823,14,3,964982838
15824,50,1,964980499
15825,6,4,964981179
15826,27,2,964982653
15827,50,5,964982653
15828,53,3,964980908
15829,59,3,964981179
15830,45,4,964982703
15831,35,1,964982176
15832,56,1,964982563
15833,37,3,964982703
15834,32,5,964982903
15835,20,5,964982653
15836,10,5,964981247
15837,9,1,964981247
15838,25,1,964982791
15839,46,4,964984153
15840,6,4,964982546
15841,30,2,964982475
15842,2,1,964983650
15843,60,5,964983219
15844,1,1,964981208
15845,53,2,964982967
15846,30,1,964982855
15847,5,1,964983650
15848,10,4,964982931
15849,33,3,964983793
15850,13,4,964982653
15851,25,5,964982310
15852,20,5,964981179
15853,25,5,964982400
15854,33,5,964982931
15855,7,5,964982176
15856,52,1,964982475
15857,22,2,964982653
15858,6,1,964982703
15859,60,3,964980962
15860,17,3,964982791
15861,42,3,964981680
15862,19,1,964980868
15863,60,3,964981247
15864,5,3,964980908
15865,12,1,964982400
15866,24,3,964982400
15867,30,3,964981775
15868,35,3,964981909
15869,32,4,964981775
15870,37,5,964982703
15871,41,2,964981179
15872,22,4,964982681
15873,30,1,964982400
15874,52,1,964983650
15875,3,3,964981775
15876,1,5,964981529
15877,2,2,964981775
15878,22,1,964982310
15879,8,1,964981775
15880,38,4,964982876
15881,44,3,964982475
15882,8,5,964982400
15883,1,3,964982681
15884,23,4,964981529
15885,57,4,964981775
15886,59,1,964982855
15887,8,1,964981179
15888,41,4,964982903
15889,16,4,964982176
15890,14,5,964982791
15891,35,2,964982791
15892,54,1,964982967
15893,23,5,964982588
15894,40,3,964980924
15895,57,1,964981179
15896,34,1,964982703
15897,42,2,964981179
15898,36,5,964980924
15899,30,1,964981179
15900,52,3,964983219
15901,34,3,964982400
15902,46,5,964982681
15903,57,3,964982310
15904,50,3,964982876
15905,5,1,964981179
15906,34,2,964982791
15907,22,1,964980924
15908,22,5,964982791
15909,18,1,964982475
15910,2,2,964982931
15911,43,3,964982791
15912,39,1,964982931
15913,5,5,964982588
15914,48,1,964982653
15915,42,2,964980985
15916,28,4,964982400
15917,18,5,964982546
15918,38,5,964982475
15919,18,2,964983815
15920,34,5,964981179
15921,35,4,964981775
15922,15,1,964984100
15923,19,5,964982838
15924,19,3,964980962
15925,12,1,964984041
15926,18,4,964982903
15927,43,5,964982176
15928,37,3,964982475
15929,10,5,964980985
15930,39,4,964982876
15931,55,1,964982271
15932,20,4,964982855
15933,16,1,964981680
15934,8,5,964982653
15935,16,1,964981710
15936,39,4,964982176
15937,3,4,964982855
15938,32,5,964982310
15939,23,2,964982703
15940,11,1,964980962
15941,8,5,964982653
15942,10,5,964982271
15943,13,2,964982400
15944,51,5,964982931
15945,34,1,964982363
15946,22,2,964982400
15947,41,5,964981680
15948,16,3,964980868
15949,18,2,964982563
15950,28,5,964982400
15951,40,3,964984041
15952,49,5,964981179
15953,31,1,964982681
15954,33,5,964981179
15955,14,4,964982563
15956,56,2,964981775
15957,32,4,964982176
15958,24,1,964982791
15959,41,3,964983650
15960,21,1,964984100
15961,2,5,964982838
15962,4,3,964981179
15963,39,5,964980499
15964,49,4,964982903
15965,26,4,964981208
15966,40,3,964982363
15967,26,5,964982310
15968,44,3,964980985
15969,9,1,964981208
15970,5,2,964982588
15971,27,3,964982653
15972,26,5,964983650
15973,2,3,964982855
15974,4,1,964982310
15975,34,5,964982681
15976,31,4,964982653
15977,33,5,964982931
15978,18,1,964982563
15979,49,2,964980499
15980,10,5,964982855
15981,34,5,964982563
15982,42,2,964981208
15983,48,5,964982931
15984,56,2,964981208
15985,16,5,964983219
15986,45,1,964982176
15987,4,1,964980908
15988,43,1,964984002
15989,12,1,964982400
15990,2,3,964983815
15991,10,3,964984100
15992,28,1,964982176
15993,49,2,964981775
15994,44,5,964982838
15995,40,3,964981775
15996,27,4,964984002
15997,34,1,964982876
15998,50,2,964982931
15999,58,4,964982791
16000,11,1,964982653
16001,7,3,964982931
16002,30,3,964982176
16003,51,5,964984002
16004,28,2,964982681
16005,44,5,964984041
16006,4,2,964982400
16007,10,4,964982346
16008,12,1,964981710
16009,8,1,964982310
16010,56,1,964981909
16011,53,1,964981680
16012,17,2,964981208
16013,16,4,964980868
16014,8,1,964982271
16015,23,5,964980985
16016,4,4,964982876
16017,16,2,964982400
16018,59,3,964981680
16019,9,1,964981179
16020,39,1,964984002
16021,40,4,964980985
16022,30,2,964982653
16023,59,3,964981208
16024,57,2,964983650
16025,17,1,964982931
16026,23,2,964983793
16027,48,2,964982653
16028,2,5,964981909
16029,27,2,964981179
16030,33,1,964982838
16031,37,5,964981775
16032,48,5,964983650
16033,17,5,964983793
16034,12,2,964982363
16035,20,2,964982588
16036,59,1,964982588
16037,25,3,964984041
16038,10,3,964980868
16039,53,5,964980962
16040,51,3,964982400
16041,18,4,964980868
16042,36,2,964982546
16043,49,3,964982176
16044,8,2,964984153
16045,27,5,964982876
16046,40,4,964982563
16047,7,3,964982838
16048,55,3,964981529
16049,51,2,964982791
16050,4,2,964981179
16051,55,2,964980985
16052,45,4,964980868
16053,46,3,964982653
16054,13,1,964981179
16055,31,1,964982681
16056,8,1,964982346
16057,1,1,964984100
16058,37,5,964982224
16059,35,5,964981179
16060,6,2,964981179
16061,60,4,964984100
16062,37,5,964982310
16063,15,5,964981179
16064,30,2,964981179
16065,2,3,964982563
16066,49,5,964981208
16067,2,3,964980924
16068,26,2,964981208
16069,16,4,964982876
16070,26,1,964982838
16071,43,2,964981208
16072,19,5,964982791
16073,12,3,964982703
16074,50,1,964981247
16075,57,4,964982563
16076,13,4,964983614
16077,29,5,964984086
16078,46,5,964980924
16079,49,3,964981208
16080,45,3,964982931
16081,30,5,964982363
16082,14,2,964984100
16083,37,1,964982400
16084,7,1,964984041
16085,45,2,964981179
16086,30,1,964982653
16087,7,4,964982838
16088,40,2,964981179
16089,14,5,964980924
16090,48,4,964982653
16091,55,2,964981529
16092,35,1,964982703
16093,33,4,964981208
16094,9,3,964982363
16095,47,2,964981710
16096,38,1,964982653
16097,17,4,964981529
16098,16,2,964980868
16099,8,3,964980924
16100,48,1,964982546
16101,25,4,964982400
16102,37,4,964982855
16103,48,1,964982903
16104,54,3,964983614
16105,60,3,964981208
16106,7,5,964980924
16107,46,4,964983815
16108,26,5,964982791
16109,6,3,964982931
16110,12,4,964982176
16111,25,1,964982791
16112,19,5,964983614
16113,17,4,964982931
16114,34,5,964981208
16115,33,3,964982588
16116,9,1,964981208
16117,10,1,964983614
16118,29,2,964982310
16119,9,5,964982967
16120,58,5,964982838
16121,31,4,964980985
16122,30,1,964982546
16123,35,3,964982400
16124,53,2,964982967
16125,7,2,964981710
16126,54,1,964982967
16127,3,5,964982653
16128,56,3,964982931
16129,45,1,964982224
16130,29,5,964980985
16131,27,3,964982271
16132,4,4,964981775
16133,17,1,964982681
16134,29,3,964982876
16135,14,3,964982475
16136,21,4,964982931
16137,4,3,964982653
16138,18,4,964980868
16139,60,2,964981680
16140,4,3,964982681
16141,39,5,964983815
16142,59,5,964983815
16143,54,4,964982346
16144,4,1,964982703
16145,22,4,964982176
16146,19,2,964982791
16147,44,5,964980985
16148,34,1,964981247
16149,48,1,964982176
16150,23,3,964982791
16151,42,1,964983650
16152,4,1,964984153
16153,20,2,964982363
16154,36,5,964981529
16155,43,2,964982176
16156,19,5,964982681
16157,19,5,964981909
16158,26,1,964982588
16159,28,4,964982176
16160,38,5,964981909
16161,26,2,964981909
16162,38,4,964982176
16163,23,5,964982791
16164,50,4,964984002
16165,24,4,964983793
16166,35,1,964981909
16167,36,1,964982903
16168,18,2,964980868
16169,56,5,964982703
16170,23,4,964984041
16171,30,3,964981179
16172,20,2,964984086
16173,16,3,964982563
16174,14,5,964982176
16175,11,5,964984002
16176,33,2,964981775
16177,48,3,964982855
16178,48,4,964981208
16179,16,2,964982310
16180,20,5,964981710
16181,44,1,964984153
16182,60,3,964982224
16183,9,4,964982271
16184,17,4,964982653
16185,40,4,964982400
16186,39,4,964981179
16187,10,1,964983793
16188,26,5,964984153
16189,55,5,964980985
16190,33,4,964982967
16191,6,5,964982176
16192,3,5,964981909
16193,46,5,964981680
16194,8,5,964981529
16195,42,5,964982563
16196,50,4,964981909
16197,40,5,964981179
16198,47,3,964982363
16199,15,2,964982176
16200,23,5,964981680
16201,19,5,964982400
16202,47,3,964983650
16203,55,2,964982176
16204,22,1,964982791
16205,40,4,964980868
16206,14,4,964983793
16207,12,1,964981775
16208,50,5,964982791
16209,42,2,964982653
16210,48,1,964982363
16211,57,2,964982838
16212,16,4,964980962
16213,39,3,964981710
16214,32,2,964982363
16215,52,1,964981179
16216,52,5,964982791
16217,35,1,964982176
16218,17,3,964982838
16219,52,3,964982400
16220,57,3,964983614
16221,25,2,964982931
16222,33,1,964982903
16223,17,1,964983219
16224,59,4,964980985
16225,45,3,964981208
16226,38,2,964982791
16227,39,5,964984100
16228,21,5,964982400
16229,4,4,964982563
16230,4,1,964981179
16231,45,5,964981909
16232,10,2,964981909
16233,50,1,964981208
16234,5,3,964984041
16235,55,3,964980908
16236,2,3,964983219
16237,40,3,964981179
16238,51,4,964981909
16239,24,4,964982855
16240,22,3,964984100
16241,2,2,964981179
16242,47,3,964984153
16243,14,3,964982563
16244,2,1,964980924
16245,32,1,964982176
16246,42,2,964982653
16247,18,1,964982588
16248,16,1,964981179
16249,50,5,964980868
16250,12,5,964983793
16251,41,3,964982653
16252,1,5,964984002
16253,4,1,964981710
16254,59,4,964982791
16255,55,2,964982838
16256,8,2,964982400
16257,7,5,964983815
16258,12,1,964982653
16259,18,3,964982653
16260,59,1,964981179
16261,10,3,964982475
16262,24,3,964981179
16263,40,1,964980499
16264,51,5,964980962
16265,18,2,964982224
16266,9,1,964982176
16267,8,1,964982176
16268,53,2,964980924
16269,27,2,964982967
16270,26,1,964981179
16271,34,3,964981775
16272,21,1,964982271
16273,32,4,964982400
16274,45,1,964980868
16275,56,3,964982588
16276,17,4,964983614
16277,4,1,964982546
16278,25,3,964982346
16279,28,2,964981710
16280,44,1,964982546
16281,18,2,964982967
16282,1,5,964984041
16283,33,4,964981529
16284,8,3,964982653
16285,19,5,964984100
16286,22,3,964982703
16287,2,1,964982653
16288,41,2,964982838
16289,21,3,964982176
16290,9,1,964982967
16291,4,3,964981680
16292,22,2,964981179
16293,54,5,964983219
16294,53,4,964982791
16295,7,5,964982703
16296,49,3,964982271
16297,59,4,964983614
16298,39,3,964981529
16299,16,2,964983614
16300,1,2,964982876
16301,8,3,964982563
16302,52,5,964984100
16303,53,4,964984086
16304,60,2,964982791
16305,36,3,964982176
16306,40,4,964982176
16307,16,5,964982855
16308,22,5,964982271
16309,38,5,964982176
16310,38,2,964980499
16311,49,5,964982224
16312,32,3,964982588
16313,52,3,964980499
16314,18,2,964981680
16315,10,5,964981179
16316,57,3,964981179
16317,24,5,964980868
16318,8,3,964982176
16319,35,4,964982400
16320,11,4,964981247
16321,28,4,964984086
16322,58,4,964983614
16323,17,5,964984041
16324,27,5,964984086
